"hr_id","animal_id","species","sex","year","month","season","n_pts","n_days"
"03618_MD17F0016_2017_02","MD17F0016","Mule Deer","F",2017,2,"Winter",44,27.0833333333333
"03614_MD17F0015_2017_02","MD17F0015","Mule Deer","F",2017,2,"Winter",36,26.5833333333333
"03615_MD17F0015_2017_07","MD17F0015","Mule Deer","F",2017,7,"Summer",33,29.5416666666667
"03616_MD17F0015_2018_02","MD17F0015","Mule Deer","F",2018,2,"Winter",37,27.6666666666667
"03617_MD17F0015_2018_07","MD17F0015","Mule Deer","F",2018,7,"Summer",38,29.7083333333333
"03843_MD17F0061_2017_07","MD17F0061","Mule Deer","F",2017,7,"Summer",29,30.5833333333333
"03844_MD17F0061_2018_02","MD17F0061","Mule Deer","F",2018,2,"Winter",36,27.125
"03845_MD17F0061_2018_07","MD17F0061","Mule Deer","F",2018,7,"Summer",21,27.125
"04764_MD17F0311_2018_02","MD17F0311","Mule Deer","F",2018,2,"Winter",333,27.9166666666667
"04765_MD17F0311_2018_07","MD17F0311","Mule Deer","F",2018,7,"Summer",362,30.9166666666667
"04766_MD17F0311_2019_02","MD17F0311","Mule Deer","F",2019,2,"Winter",335,27.9166666666667
"04767_MD17F0311_2019_07","MD17F0311","Mule Deer","F",2019,7,"Summer",370,30.9166666666667
"04768_MD17F0311_2020_02","MD17F0311","Mule Deer","F",2020,2,"Winter",336,28.9166666666667
"04769_MD17F0311_2020_07","MD17F0311","Mule Deer","F",2020,7,"Summer",347,30.9166666666667
"04770_MD17F0311_2021_02","MD17F0311","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"04771_MD17F0311_2021_07","MD17F0311","Mule Deer","F",2021,7,"Summer",352,30.9166666666667
"05253_MD17F0446_2017_07","MD17F0446","Mule Deer","F",2017,7,"Summer",56,30.7916666666667
"05254_MD17F0446_2018_02","MD17F0446","Mule Deer","F",2018,2,"Winter",51,27.6666666666667
"05255_MD17F0446_2018_07","MD17F0446","Mule Deer","F",2018,7,"Summer",59,30.7916666666667
"05256_MD17F0446_2019_02","MD17F0446","Mule Deer","F",2019,2,"Winter",50,27.6666666666667
"05257_MD17F0446_2019_07","MD17F0446","Mule Deer","F",2019,7,"Summer",44,30.7916666666667
"05258_MD17F0446_2020_07","MD17F0446","Mule Deer","F",2020,7,"Summer",51,30.25
"05259_MD17F0446_2021_02","MD17F0446","Mule Deer","F",2021,2,"Winter",50,27.6666666666667
"05260_MD17F0446_2021_07","MD17F0446","Mule Deer","F",2021,7,"Summer",45,30.25
"03887_MD17F0071_2017_07","MD17F0071","Mule Deer","F",2017,7,"Summer",30,25.3333333333333
"03846_MD17F0062_2017_07","MD17F0062","Mule Deer","F",2017,7,"Summer",50,30.5833333333333
"03847_MD17F0062_2018_02","MD17F0062","Mule Deer","F",2018,2,"Winter",51,27.6666666666667
"03848_MD17F0062_2018_07","MD17F0062","Mule Deer","F",2018,7,"Summer",44,29.2083333333333
"03849_MD17F0062_2019_02","MD17F0062","Mule Deer","F",2019,2,"Winter",40,26.5833333333333
"03851_MD17F0062_2020_02","MD17F0062","Mule Deer","F",2020,2,"Winter",45,28.1666666666667
"03852_MD17F0062_2020_07","MD17F0062","Mule Deer","F",2020,7,"Summer",42,30.25
"03853_MD17F0062_2021_02","MD17F0062","Mule Deer","F",2021,2,"Winter",44,27.125
"03903_MD17F0079_2017_07","MD17F0079","Mule Deer","F",2017,7,"Summer",33,30.0416666666667
"03904_MD17F0079_2018_02","MD17F0079","Mule Deer","F",2018,2,"Winter",38,27.125
"03906_MD17F0079_2019_02","MD17F0079","Mule Deer","F",2019,2,"Winter",34,27.125
"03907_MD17F0079_2019_07","MD17F0079","Mule Deer","F",2019,7,"Summer",28,28.2083333333333
"03870_MD17F0068_2017_07","MD17F0068","Mule Deer","F",2017,7,"Summer",47,29.0416666666667
"03882_MD17F0070_2017_07","MD17F0070","Mule Deer","F",2017,7,"Summer",30,30.5833333333333
"03884_MD17F0070_2018_07","MD17F0070","Mule Deer","F",2018,7,"Summer",21,30.7916666666667
"03888_MD17F0072_2017_07","MD17F0072","Mule Deer","F",2017,7,"Summer",32,30.5833333333333
"03889_MD17F0072_2018_02","MD17F0072","Mule Deer","F",2018,2,"Winter",43,26.5833333333333
"03890_MD17F0072_2018_07","MD17F0072","Mule Deer","F",2018,7,"Summer",27,28.7083333333333
"03891_MD17F0072_2019_02","MD17F0072","Mule Deer","F",2019,2,"Winter",40,27.125
"03892_MD17F0072_2019_07","MD17F0072","Mule Deer","F",2019,7,"Summer",26,29.2083333333333
"03893_MD17F0072_2020_02","MD17F0072","Mule Deer","F",2020,2,"Winter",43,28.7083333333333
"03894_MD17F0072_2020_07","MD17F0072","Mule Deer","F",2020,7,"Summer",34,30.75
"03895_MD17F0072_2021_02","MD17F0072","Mule Deer","F",2021,2,"Winter",44,26.5833333333333
"03896_MD17F0072_2021_07","MD17F0072","Mule Deer","F",2021,7,"Summer",28,29.75
"03908_MD17F0080_2017_07","MD17F0080","Mule Deer","F",2017,7,"Summer",49,30.5833333333333
"03909_MD17F0080_2018_02","MD17F0080","Mule Deer","F",2018,2,"Winter",46,26.625
"03910_MD17F0080_2018_07","MD17F0080","Mule Deer","F",2018,7,"Summer",36,30.7916666666667
"03899_MD17F0073_2017_07","MD17F0073","Mule Deer","F",2017,7,"Summer",28,29.5416666666667
"03900_MD17F0073_2018_02","MD17F0073","Mule Deer","F",2018,2,"Winter",40,26.625
"03901_MD17F0073_2018_07","MD17F0073","Mule Deer","F",2018,7,"Summer",25,30.25
"03854_MD17F0064_2017_07","MD17F0064","Mule Deer","F",2017,7,"Summer",44,29
"03855_MD17F0064_2018_02","MD17F0064","Mule Deer","F",2018,2,"Winter",39,27.625
"03856_MD17F0064_2018_07","MD17F0064","Mule Deer","F",2018,7,"Summer",42,30.25
"03857_MD17F0064_2019_02","MD17F0064","Mule Deer","F",2019,2,"Winter",35,27.625
"03858_MD17F0064_2019_07","MD17F0064","Mule Deer","F",2019,7,"Summer",37,29.2083333333333
"03859_MD17F0064_2020_02","MD17F0064","Mule Deer","F",2020,2,"Winter",37,27.625
"03860_MD17F0064_2020_07","MD17F0064","Mule Deer","F",2020,7,"Summer",39,29.6666666666667
"03861_MD17F0064_2021_02","MD17F0064","Mule Deer","F",2021,2,"Winter",33,26.0833333333333
"03862_MD17F0064_2021_07","MD17F0064","Mule Deer","F",2021,7,"Summer",35,30.75
"03917_MD17F0082_2017_07","MD17F0082","Mule Deer","F",2017,7,"Summer",34,30.5833333333333
"03918_MD17F0082_2018_02","MD17F0082","Mule Deer","F",2018,2,"Winter",43,27.125
"03919_MD17F0082_2018_07","MD17F0082","Mule Deer","F",2018,7,"Summer",28,22.4166666666667
"03871_MD17F0069_2017_07","MD17F0069","Mule Deer","F",2017,7,"Summer",48,30.5833333333333
"03872_MD17F0069_2018_02","MD17F0069","Mule Deer","F",2018,2,"Winter",45,27.125
"03873_MD17F0069_2018_07","MD17F0069","Mule Deer","F",2018,7,"Summer",45,30.7916666666667
"03874_MD17F0069_2019_02","MD17F0069","Mule Deer","F",2019,2,"Winter",40,27.125
"03875_MD17F0069_2019_07","MD17F0069","Mule Deer","F",2019,7,"Summer",44,30.2916666666667
"03876_MD17F0069_2020_02","MD17F0069","Mule Deer","F",2020,2,"Winter",43,28.7083333333333
"03877_MD17F0069_2020_07","MD17F0069","Mule Deer","F",2020,7,"Summer",32,28.6666666666667
"03878_MD17F0069_2021_02","MD17F0069","Mule Deer","F",2021,2,"Winter",41,26.0833333333333
"03879_MD17F0069_2021_07","MD17F0069","Mule Deer","F",2021,7,"Summer",38,30.7916666666667
"05226_MD17F0441_2017_07","MD17F0441","Mule Deer","F",2017,7,"Summer",44,29.75
"05227_MD17F0441_2018_02","MD17F0441","Mule Deer","F",2018,2,"Winter",55,27.6666666666667
"05228_MD17F0441_2018_07","MD17F0441","Mule Deer","F",2018,7,"Summer",45,29.75
"05235_MD17F0443_2017_07","MD17F0443","Mule Deer","F",2017,7,"Summer",51,30.2916666666667
"05236_MD17F0443_2018_02","MD17F0443","Mule Deer","F",2018,2,"Winter",55,27.6666666666667
"05237_MD17F0443_2018_07","MD17F0443","Mule Deer","F",2018,7,"Summer",51,30.2916666666667
"05238_MD17F0443_2019_02","MD17F0443","Mule Deer","F",2019,2,"Winter",50,27.6666666666667
"05239_MD17F0443_2019_07","MD17F0443","Mule Deer","F",2019,7,"Summer",51,29.75
"05240_MD17F0443_2020_02","MD17F0443","Mule Deer","F",2020,2,"Winter",53,28.7083333333333
"05241_MD17F0443_2020_07","MD17F0443","Mule Deer","F",2020,7,"Summer",45,29.7083333333333
"05242_MD17F0443_2021_02","MD17F0443","Mule Deer","F",2021,2,"Winter",48,27.6666666666667
"05243_MD17F0443_2021_07","MD17F0443","Mule Deer","F",2021,7,"Summer",51,30.25
"05457_MD17M0073_2017_07","MD17M0073","Mule Deer","M",2017,7,"Summer",55,30.2916666666667
"05458_MD17M0073_2018_02","MD17M0073","Mule Deer","M",2018,2,"Winter",55,27.6666666666667
"05244_MD17F0445_2017_07","MD17F0445","Mule Deer","F",2017,7,"Summer",56,30.7916666666667
"05245_MD17F0445_2018_02","MD17F0445","Mule Deer","F",2018,2,"Winter",56,27.6666666666667
"05246_MD17F0445_2018_07","MD17F0445","Mule Deer","F",2018,7,"Summer",57,30.7916666666667
"05247_MD17F0445_2019_02","MD17F0445","Mule Deer","F",2019,2,"Winter",50,27.6666666666667
"05248_MD17F0445_2019_07","MD17F0445","Mule Deer","F",2019,7,"Summer",46,30.7916666666667
"05249_MD17F0445_2020_02","MD17F0445","Mule Deer","F",2020,2,"Winter",53,28.7083333333333
"05250_MD17F0445_2020_07","MD17F0445","Mule Deer","F",2020,7,"Summer",60,30.25
"05251_MD17F0445_2021_02","MD17F0445","Mule Deer","F",2021,2,"Winter",54,27.6666666666667
"05252_MD17F0445_2021_07","MD17F0445","Mule Deer","F",2021,7,"Summer",53,30.25
"05459_MD17M0074_2017_07","MD17M0074","Mule Deer","M",2017,7,"Summer",60,30.7916666666667
"05460_MD17M0074_2018_02","MD17M0074","Mule Deer","M",2018,2,"Winter",50,27.125
"05461_MD17M0074_2018_07","MD17M0074","Mule Deer","M",2018,7,"Summer",57,30.7916666666667
"05462_MD17M0074_2019_02","MD17M0074","Mule Deer","M",2019,2,"Winter",50,26.5833333333333
"05463_MD17M0074_2019_07","MD17M0074","Mule Deer","M",2019,7,"Summer",40,30.7916666666667
"05464_MD17M0074_2020_02","MD17M0074","Mule Deer","M",2020,2,"Winter",44,28.1666666666667
"05466_MD17M0075_2017_07","MD17M0075","Mule Deer","M",2017,7,"Summer",52,30.25
"05467_MD17M0075_2018_02","MD17M0075","Mule Deer","M",2018,2,"Winter",49,27.125
"05468_MD17M0075_2018_07","MD17M0075","Mule Deer","M",2018,7,"Summer",50,30.7916666666667
"05469_MD17M0076_2017_07","MD17M0076","Mule Deer","M",2017,7,"Summer",47,30.7916666666667
"05455_MD17M0072_2017_07","MD17M0072","Mule Deer","M",2017,7,"Summer",54,30.25
"05456_MD17M0072_2018_02","MD17M0072","Mule Deer","M",2018,2,"Winter",23,19.3333333333333
"05470_MD17M0077_2017_07","MD17M0077","Mule Deer","M",2017,7,"Summer",58,30.25
"03920_MD17F0083_2017_07","MD17F0083","Mule Deer","F",2017,7,"Summer",42,29.5416666666667
"03902_MD17F0075_2017_07","MD17F0075","Mule Deer","F",2017,7,"Summer",49,30.5833333333333
"05473_MD17U0008_2017_07","MD17U0008","Mule Deer","F",2017,7,"Summer",34,30.5833333333333
"05271_MD17F0450_2017_07","MD17F0450","Mule Deer","F",2017,7,"Summer",51,30.5833333333333
"05272_MD17F0450_2018_02","MD17F0450","Mule Deer","F",2018,2,"Winter",49,26.625
"05273_MD17F0450_2018_07","MD17F0450","Mule Deer","F",2018,7,"Summer",49,30.7916666666667
"05274_MD17F0450_2019_02","MD17F0450","Mule Deer","F",2019,2,"Winter",41,27.125
"05275_MD17F0450_2019_07","MD17F0450","Mule Deer","F",2019,7,"Summer",42,29.25
"05276_MD17F0450_2020_02","MD17F0450","Mule Deer","F",2020,2,"Winter",48,28.1666666666667
"05268_MD17F0449_2017_07","MD17F0449","Mule Deer","F",2017,7,"Summer",44,30.0833333333333
"05269_MD17F0449_2018_02","MD17F0449","Mule Deer","F",2018,2,"Winter",37,26.5833333333333
"05277_MD17F0451_2018_02","MD17F0451","Mule Deer","F",2018,2,"Winter",48,27.6666666666667
"05278_MD17F0451_2018_07","MD17F0451","Mule Deer","F",2018,7,"Summer",49,30.25
"05279_MD17F0451_2019_02","MD17F0451","Mule Deer","F",2019,2,"Winter",44,27.6666666666667
"05280_MD17F0451_2019_07","MD17F0451","Mule Deer","F",2019,7,"Summer",39,30.25
"05281_MD17F0451_2020_02","MD17F0451","Mule Deer","F",2020,2,"Winter",44,28.2083333333333
"03961_MD17F0092_2018_02","MD17F0092","Mule Deer","F",2018,2,"Winter",335,27.9166666666667
"03962_MD17F0092_2018_07","MD17F0092","Mule Deer","F",2018,7,"Summer",365,30.9166666666667
"03963_MD17F0092_2019_02","MD17F0092","Mule Deer","F",2019,2,"Winter",333,27.9166666666667
"03964_MD17F0092_2019_07","MD17F0092","Mule Deer","F",2019,7,"Summer",365,30.3333333333333
"05304_MD17M0011_2018_02","MD17M0011","Mule Deer","M",2018,2,"Winter",97,8.5
"05303_MD17M0010_2018_02","MD17M0010","Mule Deer","M",2018,2,"Winter",137,11.3333333333333
"03968_MD17F0096_2018_02","MD17F0096","Mule Deer","F",2018,2,"Winter",330,27.9166666666667
"03967_MD17F0095_2018_02","MD17F0095","Mule Deer","F",2018,2,"Winter",335,27.9166666666667
"05301_MD17M0008_2018_02","MD17M0008","Mule Deer","M",2018,2,"Winter",333,27.9166666666667
"05302_MD17M0008_2018_07","MD17M0008","Mule Deer","M",2018,7,"Summer",364,30.9166666666667
"03965_MD17F0094_2018_02","MD17F0094","Mule Deer","F",2018,2,"Winter",335,27.9166666666667
"03966_MD17F0094_2018_07","MD17F0094","Mule Deer","F",2018,7,"Summer",362,30.9166666666667
"04021_MD17F0107_2018_02","MD17F0107","Mule Deer","F",2018,2,"Winter",222,18.4166666666667
"04023_MD17F0110_2018_02","MD17F0110","Mule Deer","F",2018,2,"Winter",333,27.9166666666667
"04024_MD17F0110_2018_07","MD17F0110","Mule Deer","F",2018,7,"Summer",362,30.9166666666667
"04025_MD17F0110_2019_02","MD17F0110","Mule Deer","F",2019,2,"Winter",335,27.9166666666667
"04026_MD17F0110_2019_07","MD17F0110","Mule Deer","F",2019,7,"Summer",362,30.9166666666667
"04027_MD17F0110_2020_02","MD17F0110","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"04022_MD17F0108_2018_02","MD17F0108","Mule Deer","F",2018,2,"Winter",259,21.5
"04038_MD17F0114_2018_02","MD17F0114","Mule Deer","F",2018,2,"Winter",329,27.9166666666667
"04063_MD17F0122_2018_02","MD17F0122","Mule Deer","F",2018,2,"Winter",334,27.9166666666667
"04122_MD17F0137_2018_02","MD17F0137","Mule Deer","F",2018,2,"Winter",308,27.9166666666667
"04147_MD17F0147_2018_02","MD17F0147","Mule Deer","F",2018,2,"Winter",325,27.9166666666667
"04148_MD17F0147_2018_07","MD17F0147","Mule Deer","F",2018,7,"Summer",364,30.9166666666667
"04157_MD17F0152_2018_02","MD17F0152","Mule Deer","F",2018,2,"Winter",327,27.9166666666667
"04158_MD17F0152_2018_07","MD17F0152","Mule Deer","F",2018,7,"Summer",357,30.9159722222222
"04159_MD17F0152_2019_02","MD17F0152","Mule Deer","F",2019,2,"Winter",321,27.9166666666667
"04160_MD17F0152_2019_07","MD17F0152","Mule Deer","F",2019,7,"Summer",360,30.9166666666667
"04161_MD17F0152_2020_02","MD17F0152","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"04229_MD17F0171_2018_02","MD17F0171","Mule Deer","F",2018,2,"Winter",334,27.9166666666667
"04230_MD17F0171_2018_07","MD17F0171","Mule Deer","F",2018,7,"Summer",369,30.9166666666667
"04231_MD17F0171_2019_02","MD17F0171","Mule Deer","F",2019,2,"Winter",319,27.8333333333333
"04232_MD17F0171_2019_07","MD17F0171","Mule Deer","F",2019,7,"Summer",372,30.9166666666667
"04233_MD17F0171_2020_02","MD17F0171","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"04234_MD17F0171_2020_07","MD17F0171","Mule Deer","F",2020,7,"Summer",347,30.9166666666667
"04235_MD17F0171_2021_02","MD17F0171","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"04236_MD17F0171_2021_07","MD17F0171","Mule Deer","F",2021,7,"Summer",372,30.9166666666667
"04818_MD17F0325_2018_02","MD17F0325","Mule Deer","F",2018,2,"Winter",335,27.9166666666667
"04819_MD17F0325_2018_07","MD17F0325","Mule Deer","F",2018,7,"Summer",360,30.9166666666667
"04820_MD17F0325_2019_02","MD17F0325","Mule Deer","F",2019,2,"Winter",322,27.9166666666667
"04821_MD17F0325_2019_07","MD17F0325","Mule Deer","F",2019,7,"Summer",363,30.9166666666667
"04822_MD17F0325_2020_02","MD17F0325","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"04823_MD17F0325_2020_07","MD17F0325","Mule Deer","F",2020,7,"Summer",340,30.9166666666667
"04824_MD17F0325_2021_02","MD17F0325","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"04825_MD17F0325_2021_07","MD17F0325","Mule Deer","F",2021,7,"Summer",372,30.9166666666667
"04847_MD17F0330_2018_02","MD17F0330","Mule Deer","F",2018,2,"Winter",336,27.9166666666667
"04848_MD17F0330_2018_07","MD17F0330","Mule Deer","F",2018,7,"Summer",357,30.9166666666667
"04849_MD17F0330_2019_02","MD17F0330","Mule Deer","F",2019,2,"Winter",327,27.9173611111111
"04850_MD17F0330_2019_07","MD17F0330","Mule Deer","F",2019,7,"Summer",362,30.9166666666667
"04851_MD17F0330_2020_02","MD17F0330","Mule Deer","F",2020,2,"Winter",329,28.9152777777778
"04852_MD17F0330_2020_07","MD17F0330","Mule Deer","F",2020,7,"Summer",332,30.9166666666667
"04853_MD17F0330_2021_02","MD17F0330","Mule Deer","F",2021,2,"Winter",320,27.9166666666667
"04854_MD17F0330_2021_07","MD17F0330","Mule Deer","F",2021,7,"Summer",364,30.9166666666667
"04501_MD17F0234_2018_02","MD17F0234","Mule Deer","F",2018,2,"Winter",334,27.9166666666667
"04577_MD17F0263_2018_02","MD17F0263","Mule Deer","F",2018,2,"Winter",334,27.9166666666667
"05141_MD17F0416_2018_02","MD17F0416","Mule Deer","F",2018,2,"Winter",335,27.9166203703704
"05142_MD17F0416_2018_07","MD17F0416","Mule Deer","F",2018,7,"Summer",348,30.9168287037037
"05143_MD17F0416_2019_02","MD17F0416","Mule Deer","F",2019,2,"Winter",336,27.9168981481481
"05144_MD17F0416_2019_07","MD17F0416","Mule Deer","F",2019,7,"Summer",345,30.9169907407407
"05145_MD17F0416_2020_02","MD17F0416","Mule Deer","F",2020,2,"Winter",348,28.9163888888889
"04174_MD17F0156_2018_02","MD17F0156","Mule Deer","F",2018,2,"Winter",56,27.9166666666667
"04273_MD17F0182_2018_02","MD17F0182","Mule Deer","F",2018,2,"Winter",53,27.9166666666667
"04247_MD17F0175_2018_02","MD17F0175","Mule Deer","F",2018,2,"Winter",336,27.9166666666667
"04533_MD17F0246_2018_02","MD17F0246","Mule Deer","F",2018,2,"Winter",334,27.9159722222222
"04512_MD17F0237_2018_02","MD17F0237","Mule Deer","F",2018,2,"Winter",330,27.9166666666667
"04513_MD17F0237_2018_07","MD17F0237","Mule Deer","F",2018,7,"Summer",365,30.9166666666667
"04514_MD17F0237_2019_02","MD17F0237","Mule Deer","F",2019,2,"Winter",333,27.9173611111111
"04568_MD17F0259_2018_02","MD17F0259","Mule Deer","F",2018,2,"Winter",336,27.9166666666667
"04569_MD17F0259_2018_07","MD17F0259","Mule Deer","F",2018,7,"Summer",370,30.9166666666667
"04570_MD17F0259_2019_02","MD17F0259","Mule Deer","F",2019,2,"Winter",334,27.9173611111111
"04571_MD17F0259_2019_07","MD17F0259","Mule Deer","F",2019,7,"Summer",369,30.9166666666667
"04572_MD17F0259_2020_02","MD17F0259","Mule Deer","F",2020,2,"Winter",329,28.9166666666667
"04573_MD17F0259_2020_07","MD17F0259","Mule Deer","F",2020,7,"Summer",347,30.9166666666667
"04574_MD17F0259_2021_02","MD17F0259","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"04575_MD17F0259_2021_07","MD17F0259","Mule Deer","F",2021,7,"Summer",372,30.9166666666667
"04268_MD17F0181_2018_02","MD17F0181","Mule Deer","F",2018,2,"Winter",56,27.9166666666667
"04269_MD17F0181_2018_07","MD17F0181","Mule Deer","F",2018,7,"Summer",62,30.9166666666667
"04270_MD17F0181_2019_02","MD17F0181","Mule Deer","F",2019,2,"Winter",54,27.9173611111111
"04271_MD17F0181_2019_07","MD17F0181","Mule Deer","F",2019,7,"Summer",61,30.9166666666667
"04272_MD17F0181_2020_02","MD17F0181","Mule Deer","F",2020,2,"Winter",58,28.9166666666667
"04178_MD17F0159_2018_02","MD17F0159","Mule Deer","F",2018,2,"Winter",54,27.9166666666667
"04267_MD17F0179_2018_02","MD17F0179","Mule Deer","F",2018,2,"Winter",331,27.9166666666667
"04289_MD17F0187_2018_02","MD17F0187","Mule Deer","F",2018,2,"Winter",335,27.9166666666667
"04290_MD17F0187_2018_07","MD17F0187","Mule Deer","F",2018,7,"Summer",367,30.9173611111111
"04291_MD17F0187_2019_02","MD17F0187","Mule Deer","F",2019,2,"Winter",336,27.9166666666667
"04292_MD17F0187_2019_07","MD17F0187","Mule Deer","F",2019,7,"Summer",367,30.9166666666667
"04293_MD17F0187_2020_02","MD17F0187","Mule Deer","F",2020,2,"Winter",34,2.75
"04258_MD17F0177_2018_02","MD17F0177","Mule Deer","F",2018,2,"Winter",335,27.9166666666667
"04259_MD17F0177_2018_07","MD17F0177","Mule Deer","F",2018,7,"Summer",370,30.9166666666667
"04260_MD17F0177_2019_02","MD17F0177","Mule Deer","F",2019,2,"Winter",325,27.9166666666667
"04261_MD17F0177_2019_07","MD17F0177","Mule Deer","F",2019,7,"Summer",372,30.9166666666667
"04262_MD17F0177_2020_02","MD17F0177","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"04263_MD17F0177_2020_07","MD17F0177","Mule Deer","F",2020,7,"Summer",329,30.9166666666667
"04264_MD17F0177_2021_02","MD17F0177","Mule Deer","F",2021,2,"Winter",321,27.9166666666667
"04265_MD17F0177_2021_07","MD17F0177","Mule Deer","F",2021,7,"Summer",371,30.9166666666667
"04425_MD17F0221_2018_02","MD17F0221","Mule Deer","F",2018,2,"Winter",335,27.9159722222222
"04426_MD17F0221_2018_07","MD17F0221","Mule Deer","F",2018,7,"Summer",369,30.9166666666667
"04427_MD17F0221_2019_02","MD17F0221","Mule Deer","F",2019,2,"Winter",334,27.9166666666667
"04428_MD17F0221_2019_07","MD17F0221","Mule Deer","F",2019,7,"Summer",366,30.9166666666667
"04429_MD17F0221_2020_02","MD17F0221","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"04430_MD17F0221_2020_07","MD17F0221","Mule Deer","F",2020,7,"Summer",334,30.9166666666667
"04431_MD17F0221_2021_02","MD17F0221","Mule Deer","F",2021,2,"Winter",93,7.66666666666667
"04377_MD17F0211_2018_02","MD17F0211","Mule Deer","F",2018,2,"Winter",335,27.9166666666667
"04378_MD17F0211_2018_07","MD17F0211","Mule Deer","F",2018,7,"Summer",368,30.9166666666667
"04379_MD17F0211_2019_02","MD17F0211","Mule Deer","F",2019,2,"Winter",321,27.9166666666667
"04380_MD17F0211_2019_07","MD17F0211","Mule Deer","F",2019,7,"Summer",370,30.9166666666667
"04418_MD17F0220_2018_02","MD17F0220","Mule Deer","F",2018,2,"Winter",333,27.9166666666667
"04419_MD17F0220_2018_07","MD17F0220","Mule Deer","F",2018,7,"Summer",359,30.9166666666667
"04420_MD17F0220_2019_02","MD17F0220","Mule Deer","F",2019,2,"Winter",312,27.9159722222222
"04421_MD17F0220_2019_07","MD17F0220","Mule Deer","F",2019,7,"Summer",367,30.9166666666667
"04422_MD17F0220_2020_02","MD17F0220","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"04423_MD17F0220_2020_07","MD17F0220","Mule Deer","F",2020,7,"Summer",347,30.9166666666667
"04424_MD17F0220_2021_02","MD17F0220","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
